# Sample Market Data CSV
# Format: Timestamp,Type,Symbol,BidPrice,BidQty,AskPrice,AskQty (for quotes)
# Format: Timestamp,Type,Symbol,Price,Qty (for trades)
# Timestamp can be in nanoseconds or HH:MM:SS.mmm format
#
# Symbols in this file (each has a distinct microstructure regime):
#   SYNTH1  ~101.25  liquid, mean-reverting, tight spread
#   SYNTH2  ~248.50  steady upward drift, moderate liquidity
#   SYNTH3   ~87.40  thin book, wide spreads, sparse prints
#   SYNTH4   ~34.20  volatile, heavily traded, one-tick spread
#   SYNTH5 ~1250.00  high-priced, small sizes, wide absolute spread
#
# Rows are sorted by timestamp across all symbols, as a consolidated feed
# would deliver them. Same-millisecond events occur and are intentional.
Timestamp,Type,Symbol,BidPrice,BidQty,AskPrice,AskQty,Price,Qty
09:57:46.553,Q,SYNTH4,34.07,200,34.08,800,,
09:57:47.012,T,SYNTH2,,,,,251.49,15
09:57:47.429,Q,SYNTH1,101.23,350,101.25,125,,
09:57:48.789,Q,SYNTH2,251.49,150,251.52,225,,
09:57:48.932,Q,SYNTH1,101.23,350,101.24,325,,
09:57:49.566,Q,SYNTH5,1251.88,22,1252.25,15,,
09:57:49.789,T,SYNTH2,,,,,251.52,25
09:57:50.699,Q,SYNTH1,101.22,400,101.24,175,,
09:57:50.699,Q,SYNTH1,101.22,250,101.23,125,,
09:57:50.699,T,SYNTH1,,,,,101.23,140
09:57:51.545,Q,SYNTH4,34.06,1100,34.07,1000,,
09:57:52.770,T,SYNTH2,,,,,251.52,45
09:57:53.232,Q,SYNTH4,34.06,200,34.07,300,,
09:57:53.232,Q,SYNTH4,34.08,1200,34.09,800,,
09:57:53.385,Q,SYNTH2,251.47,125,251.51,150,,
09:57:53.530,Q,SYNTH1,101.22,325,101.23,225,,
09:57:53.646,Q,SYNTH1,101.21,150,101.23,100,,
09:57:53.706,Q,SYNTH2,251.45,250,251.50,150,,
09:57:53.860,Q,SYNTH3,87.59,15,87.70,45,,
09:57:54.216,T,SYNTH1,,,,,101.23,125
09:57:54.292,T,SYNTH4,,,,,34.09,325
09:57:54.333,Q,SYNTH4,34.05,600,34.06,400,,
09:57:54.406,Q,SYNTH1,101.23,300,101.24,250,,
09:57:54.529,Q,SYNTH1,101.22,325,101.24,225,,
09:57:55.429,Q,SYNTH4,34.04,1100,34.05,1200,,
09:57:55.508,Q,SYNTH2,251.46,150,251.48,125,,
09:57:55.508,T,SYNTH2,,,,,251.46,20
09:57:55.976,Q,SYNTH1,101.20,400,101.22,400,,
09:57:56.402,Q,SYNTH2,251.48,100,251.51,225,,
09:57:56.611,T,SYNTH4,,,,,34.05,450
09:57:56.627,Q,SYNTH3,87.58,50,87.68,40,,
09:57:57.430,T,SYNTH2,,,,,251.48,80
09:57:57.783,Q,SYNTH2,251.48,75,251.53,75,,
09:57:57.854,Q,SYNTH4,34.04,900,34.05,1000,,
09:57:57.950,Q,SYNTH5,1251.97,19,1252.26,7,,
09:57:58.226,T,SYNTH1,,,,,101.20,90
09:57:58.867,Q,SYNTH1,101.19,350,101.21,125,,
09:57:59.020,T,SYNTH2,,,,,251.53,80
09:58:00.891,T,SYNTH1,,,,,101.19,35
09:58:01.584,Q,SYNTH4,34.06,1200,34.07,500,,
09:58:01.654,Q,SYNTH1,101.19,250,101.21,350,,
09:58:01.947,Q,SYNTH4,34.06,800,34.07,200,,
09:58:02.576,T,SYNTH4,,,,,34.06,375
09:58:02.919,Q,SYNTH1,101.18,325,101.20,350,,
09:58:03.381,Q,SYNTH4,34.02,1000,34.03,1100,,
09:58:03.491,Q,SYNTH3,87.48,30,87.63,60,,
09:58:04.129,Q,SYNTH1,101.19,250,101.20,200,,
09:58:04.295,Q,SYNTH1,101.18,200,101.19,200,,
09:58:04.647,T,SYNTH1,,,,,101.19,50
09:58:04.714,Q,SYNTH2,251.52,125,251.55,100,,
09:58:05.502,Q,SYNTH4,34.03,300,34.04,600,,
09:58:05.645,Q,SYNTH3,87.47,20,87.62,45,,
09:58:05.649,Q,SYNTH1,101.17,125,101.19,175,,
09:58:05.675,Q,SYNTH3,87.48,50,87.60,60,,
09:58:06.302,T,SYNTH3,,,,,87.60,17
09:58:06.596,Q,SYNTH1,101.18,350,101.20,250,,
09:58:06.801,T,SYNTH2,,,,,251.54,20
09:58:07.127,Q,SYNTH1,101.18,400,101.20,275,,
09:58:07.165,Q,SYNTH4,34.04,600,34.05,500,,
09:58:07.809,Q,SYNTH4,34.00,300,34.01,1200,,
09:58:07.988,Q,SYNTH2,251.54,225,251.56,200,,
09:58:08.276,Q,SYNTH1,101.18,375,101.20,275,,
09:58:08.300,T,SYNTH4,,,,,34.01,450
09:58:09.394,Q,SYNTH5,1252.03,29,1252.29,6,,
09:58:09.804,Q,SYNTH1,101.19,350,101.20,300,,
09:58:10.206,Q,SYNTH1,101.21,100,101.22,225,,
09:58:11.247,T,SYNTH5,,,,,1252.29,11
09:58:11.427,Q,SYNTH3,87.48,50,87.62,15,,
09:58:11.538,Q,SYNTH2,251.53,100,251.56,125,,
09:58:11.837,T,SYNTH1,,,,,101.21,105
09:58:12.075,T,SYNTH1,,,,,101.22,80
09:58:12.109,T,SYNTH3,,,,,87.62,20
09:58:12.523,Q,SYNTH1,101.23,200,101.24,275,,
09:58:12.655,Q,SYNTH5,1251.57,5,1251.95,15,,
09:58:12.865,Q,SYNTH3,87.47,25,87.56,40,,
09:58:13.074,Q,SYNTH1,101.23,300,101.24,100,,
09:58:13.450,Q,SYNTH1,101.22,100,101.23,325,,
09:58:13.963,Q,SYNTH3,87.47,5,87.55,25,,
09:58:14.361,Q,SYNTH4,33.96,200,33.97,600,,
09:58:15.227,Q,SYNTH1,101.22,250,101.24,350,,
09:58:15.512,Q,SYNTH1,101.22,400,101.23,150,,
09:58:16.141,T,SYNTH4,,,,,33.96,400
09:58:16.858,T,SYNTH1,,,,,101.23,80
09:58:17.123,T,SYNTH2,,,,,251.56,50
09:58:17.163,T,SYNTH2,,,,,251.56,25
09:58:17.882,Q,SYNTH3,87.46,5,87.52,60,,
09:58:17.930,Q,SYNTH2,251.57,225,251.60,100,,
09:58:18.256,T,SYNTH5,,,,,1251.95,11
09:58:18.348,Q,SYNTH4,33.94,400,33.95,800,,
09:58:18.684,Q,SYNTH2,251.56,175,251.59,250,,
09:58:18.902,T,SYNTH4,,,,,33.95,100
09:58:18.932,Q,SYNTH1,101.22,400,101.24,200,,
09:58:18.932,Q,SYNTH1,101.23,225,101.25,200,,
09:58:19.347,Q,SYNTH4,33.91,700,33.92,900,,
09:58:20.276,Q,SYNTH3,87.44,30,87.54,30,,
09:58:21.054,T,SYNTH4,,,,,33.92,150
09:58:21.396,T,SYNTH4,,,,,33.91,350
09:58:21.396,T,SYNTH4,,,,,33.92,50
09:58:21.450,Q,SYNTH4,33.93,200,33.94,200,,
09:58:21.629,Q,SYNTH2,251.58,100,251.63,50,,
09:58:21.761,Q,SYNTH2,251.61,75,251.65,175,,
09:58:21.975,Q,SYNTH2,251.63,50,251.66,200,,
09:58:21.978,T,SYNTH4,,,,,33.93,250
09:58:22.145,Q,SYNTH1,101.23,175,101.25,225,,
09:58:22.176,T,SYNTH4,,,,,33.93,375
09:58:22.350,Q,SYNTH5,1252.66,9,1252.78,3,,
09:58:22.350,Q,SYNTH5,1252.37,30,1252.69,9,,
09:58:22.520,Q,SYNTH4,33.93,500,33.94,1000,,
09:58:23.303,Q,SYNTH4,33.96,900,33.97,1200,,
09:58:23.309,T,SYNTH5,,,,,1252.58,11
09:58:23.386,Q,SYNTH4,33.94,900,33.95,1200,,
09:58:23.526,Q,SYNTH5,1252.32,19,1252.61,10,,
09:58:23.632,Q,SYNTH1,101.22,250,101.23,150,,
09:58:23.735,T,SYNTH1,,,,,101.22,55
09:58:24.271,Q,SYNTH2,251.67,250,251.71,150,,
09:58:24.389,Q,SYNTH2,251.69,100,251.71,100,,
09:58:24.626,Q,SYNTH1,101.20,100,101.22,200,,
09:58:24.820,Q,SYNTH4,33.95,400,33.96,500,,
09:58:25.071,T,SYNTH2,,,,,251.71,50
09:58:25.076,Q,SYNTH4,33.96,700,33.97,900,,
09:58:25.158,T,SYNTH2,,,,,251.71,10
09:58:25.187,T,SYNTH1,,,,,101.21,75
09:58:25.336,Q,SYNTH4,33.95,1000,33.96,400,,
09:58:25.903,T,SYNTH1,,,,,101.22,30
09:58:26.089,Q,SYNTH1,101.19,350,101.20,150,,
09:58:26.561,T,SYNTH5,,,,,1252.61,2
09:58:27.256,T,SYNTH4,,,,,33.96,125
09:58:27.616,T,SYNTH2,,,,,251.69,10
09:58:27.845,T,SYNTH1,,,,,101.19,150
09:58:28.312,Q,SYNTH2,251.64,150,251.66,100,,
09:58:28.481,T,SYNTH4,,,,,33.96,425
09:58:29.088,T,SYNTH4,,,,,33.96,425
09:58:29.136,Q,SYNTH3,87.46,20,87.60,5,,
09:58:29.219,T,SYNTH2,,,,,251.64,35
09:58:29.758,T,SYNTH1,,,,,101.20,150
09:58:29.934,T,SYNTH4,,,,,33.96,425
09:58:30.187,Q,SYNTH5,1252.43,25,1252.68,1,,
09:58:30.187,Q,SYNTH5,1252.47,21,1252.85,26,,
09:58:30.999,T,SYNTH4,,,,,33.96,175
09:58:31.163,Q,SYNTH1,101.18,300,101.20,100,,
09:58:31.853,Q,SYNTH3,87.48,55,87.63,10,,
09:58:32.280,Q,SYNTH4,33.97,1100,33.98,1100,,
09:58:33.181,Q,SYNTH1,101.18,175,101.19,375,,
09:58:33.251,Q,SYNTH2,251.61,50,251.66,225,,
09:58:33.397,Q,SYNTH3,87.51,15,87.63,5,,
09:58:33.424,Q,SYNTH4,33.97,1000,33.98,600,,
09:58:33.711,Q,SYNTH4,33.98,1100,33.99,500,,
09:58:33.842,Q,SYNTH1,101.19,325,101.21,100,,
09:58:34.258,Q,SYNTH2,251.63,175,251.66,150,,
09:58:34.519,Q,SYNTH2,251.62,150,251.65,100,,
09:58:35.450,Q,SYNTH1,101.20,100,101.21,375,,
09:58:35.572,Q,SYNTH3,87.51,20,87.65,25,,
09:58:35.919,Q,SYNTH1,101.18,150,101.20,400,,
09:58:36.560,Q,SYNTH1,101.20,225,101.22,125,,
09:58:36.560,Q,SYNTH1,101.20,275,101.22,300,,
09:58:36.611,Q,SYNTH2,251.63,200,251.67,125,,
09:58:37.154,Q,SYNTH1,101.19,175,101.20,100,,
09:58:37.176,T,SYNTH2,,,,,251.63,70
09:58:37.357,T,SYNTH1,,,,,101.20,100
09:58:39.057,T,SYNTH5,,,,,1252.47,8
09:58:39.089,Q,SYNTH4,33.97,400,33.98,500,,
09:58:39.165,T,SYNTH1,,,,,101.20,90
09:58:39.531,Q,SYNTH3,87.53,35,87.66,10,,
09:58:39.544,Q,SYNTH3,87.54,35,87.59,20,,
09:58:39.593,Q,SYNTH3,87.45,60,87.57,20,,
09:58:39.711,Q,SYNTH1,101.18,150,101.20,375,,
09:58:40.390,Q,SYNTH1,101.17,175,101.19,125,,
09:58:40.850,Q,SYNTH5,1252.48,25,1252.66,1,,
09:58:40.988,Q,SYNTH2,251.60,100,251.64,225,,
09:58:41.016,Q,SYNTH3,87.48,15,87.54,20,,
09:58:41.408,Q,SYNTH5,1252.54,4,1252.74,20,,
09:58:41.893,Q,SYNTH3,87.45,55,87.56,20,,
09:58:42.054,Q,SYNTH3,87.42,45,87.55,60,,
09:58:42.187,Q,SYNTH1,101.15,325,101.17,100,,
09:58:42.499,Q,SYNTH5,1252.66,9,1252.85,22,,
09:58:43.600,T,SYNTH4,,,,,33.97,400
09:58:43.691,T,SYNTH1,,,,,101.15,105
09:58:43.871,Q,SYNTH1,101.17,400,101.18,125,,
09:58:44.181,Q,SYNTH3,87.48,25,87.53,60,,
09:58:44.188,Q,SYNTH1,101.15,175,101.16,175,,
09:58:44.372,Q,SYNTH4,33.99,800,34.00,500,,
09:58:44.803,Q,SYNTH2,251.59,50,251.62,100,,
09:58:45.806,Q,SYNTH1,101.15,100,101.17,200,,
09:58:46.602,Q,SYNTH4,33.99,200,34.00,1000,,
09:58:47.030,Q,SYNTH5,1252.56,20,1252.96,12,,
09:58:47.167,Q,SYNTH5,1252.70,19,1253.03,2,,
09:58:47.358,Q,SYNTH1,101.14,375,101.16,300,,
09:58:47.375,Q,SYNTH5,1252.66,2,1252.85,30,,
09:58:47.572,Q,SYNTH1,101.14,325,101.15,300,,
09:58:47.760,Q,SYNTH1,101.13,375,101.14,100,,
09:58:47.856,T,SYNTH4,,,,,34.00,175
09:58:47.955,T,SYNTH1,,,,,101.14,145
09:58:48.631,Q,SYNTH5,1252.64,28,1252.91,23,,
09:58:48.635,Q,SYNTH2,251.58,225,251.62,125,,
09:58:49.084,Q,SYNTH1,101.11,350,101.12,250,,
09:58:49.168,Q,SYNTH1,101.13,325,101.14,100,,
09:58:49.311,Q,SYNTH2,251.57,225,251.61,50,,
09:58:49.878,Q,SYNTH3,87.47,60,87.54,60,,
09:58:50.016,T,SYNTH4,,,,,34.00,425
09:58:50.236,Q,SYNTH4,34.03,1000,34.04,400,,
09:58:51.126,Q,SYNTH4,34.05,800,34.06,200,,
09:58:51.693,T,SYNTH4,,,,,34.06,250
09:58:52.762,Q,SYNTH4,34.11,1100,34.12,800,,
09:58:53.082,Q,SYNTH4,34.11,700,34.12,500,,
09:58:53.709,T,SYNTH1,,,,,101.13,95
09:58:54.207,Q,SYNTH2,251.52,150,251.56,50,,
09:58:54.411,Q,SYNTH1,101.12,400,101.13,100,,
09:58:55.692,Q,SYNTH4,34.11,300,34.12,500,,
09:58:56.373,T,SYNTH1,,,,,101.13,150
09:58:56.426,Q,SYNTH5,1252.65,5,1253.00,10,,
09:58:56.482,Q,SYNTH4,34.11,900,34.12,900,,
09:58:56.519,Q,SYNTH4,34.09,900,34.10,200,,
09:58:56.627,Q,SYNTH4,34.08,200,34.09,800,,
09:58:56.649,Q,SYNTH1,101.13,175,101.14,100,,
09:58:57.082,T,SYNTH1,,,,,101.14,130
09:58:57.333,Q,SYNTH2,251.47,75,251.50,100,,
09:58:57.647,T,SYNTH1,,,,,101.14,70
09:58:57.772,Q,SYNTH4,34.04,400,34.05,600,,
09:58:58.632,T,SYNTH5,,,,,1252.65,10
09:58:58.775,Q,SYNTH4,34.05,1000,34.06,400,,
09:59:00.058,Q,SYNTH3,87.42,50,87.52,20,,
09:59:00.567,Q,SYNTH2,251.49,200,251.53,225,,
09:59:01.057,Q,SYNTH2,251.48,150,251.52,250,,
09:59:01.476,Q,SYNTH2,251.47,175,251.50,125,,
09:59:01.497,Q,SYNTH5,1252.34,17,1252.68,17,,
09:59:02.521,T,SYNTH1,,,,,101.13,100
09:59:03.300,Q,SYNTH4,34.04,400,34.05,400,,
09:59:03.341,Q,SYNTH4,34.03,500,34.04,300,,
09:59:04.487,T,SYNTH1,,,,,101.13,40
09:59:04.736,T,SYNTH1,,,,,101.13,115
09:59:05.604,Q,SYNTH4,34.04,200,34.05,500,,
09:59:06.180,T,SYNTH2,,,,,251.50,75
09:59:06.285,Q,SYNTH1,101.13,125,101.14,250,,
09:59:07.177,Q,SYNTH5,1252.63,26,1253.02,6,,
09:59:07.232,Q,SYNTH1,101.12,150,101.13,175,,
09:59:07.232,T,SYNTH1,,,,,101.13,120
09:59:07.382,Q,SYNTH2,251.43,75,251.46,150,,
09:59:07.932,Q,SYNTH1,101.12,200,101.14,125,,
09:59:08.018,Q,SYNTH2,251.43,125,251.47,50,,
09:59:08.635,Q,SYNTH1,101.13,100,101.14,400,,
09:59:08.752,T,SYNTH1,,,,,101.14,115
09:59:08.786,T,SYNTH1,,,,,101.14,70
09:59:08.795,Q,SYNTH2,251.44,50,251.48,150,,
09:59:09.548,Q,SYNTH1,101.13,325,101.14,325,,
09:59:09.559,Q,SYNTH4,34.03,1100,34.04,900,,
09:59:09.841,Q,SYNTH2,251.44,225,251.47,225,,
09:59:09.983,Q,SYNTH3,87.41,55,87.49,60,,
09:59:10.199,Q,SYNTH1,101.13,175,101.14,350,,
09:59:10.562,Q,SYNTH4,34.03,1000,34.04,1100,,
09:59:10.805,Q,SYNTH5,1252.81,21,1253.10,11,,
09:59:10.858,Q,SYNTH1,101.13,250,101.15,300,,
09:59:10.957,Q,SYNTH3,87.40,50,87.48,10,,
09:59:11.763,T,SYNTH5,,,,,1253.10,9
09:59:11.809,Q,SYNTH1,101.14,325,101.16,225,,
09:59:12.120,T,SYNTH1,,,,,101.16,110
09:59:12.405,Q,SYNTH2,251.45,200,251.48,50,,
09:59:12.866,T,SYNTH1,,,,,101.16,110
09:59:12.882,Q,SYNTH1,101.19,275,101.21,125,,
09:59:13.200,T,SYNTH1,,,,,101.21,125
09:59:13.528,T,SYNTH4,,,,,34.04,450
09:59:13.787,Q,SYNTH4,34.04,800,34.05,400,,
09:59:14.196,T,SYNTH4,,,,,34.04,475
09:59:14.444,Q,SYNTH1,101.18,200,101.19,250,,
09:59:14.678,T,SYNTH4,,,,,34.04,75
09:59:15.035,Q,SYNTH1,101.18,300,101.20,225,,
09:59:15.220,Q,SYNTH5,1253.00,21,1253.15,6,,
09:59:15.291,T,SYNTH1,,,,,101.18,105
09:59:15.572,Q,SYNTH4,34.03,600,34.04,500,,
09:59:16.328,Q,SYNTH3,87.41,55,87.52,15,,
09:59:16.448,T,SYNTH5,,,,,1253.15,9
09:59:16.529,Q,SYNTH3,87.50,15,87.56,30,,
09:59:17.128,Q,SYNTH1,101.19,200,101.21,175,,
09:59:17.359,T,SYNTH4,,,,,34.03,500
09:59:17.627,Q,SYNTH5,1252.19,20,1252.48,15,,
09:59:17.767,T,SYNTH4,,,,,34.04,500
09:59:17.842,Q,SYNTH1,101.18,300,101.19,325,,
09:59:17.843,T,SYNTH1,,,,,101.18,100
09:59:17.885,Q,SYNTH2,251.45,50,251.48,50,,
09:59:17.943,T,SYNTH4,,,,,34.03,400
09:59:18.809,Q,SYNTH1,101.20,225,101.21,175,,
09:59:18.922,Q,SYNTH1,101.17,400,101.19,100,,
09:59:19.134,Q,SYNTH5,1252.09,10,1252.49,20,,
09:59:19.512,Q,SYNTH1,101.18,200,101.19,200,,
09:59:19.585,T,SYNTH4,,,,,34.04,425
09:59:20.270,Q,SYNTH4,34.06,200,34.07,500,,
09:59:20.403,Q,SYNTH2,251.45,200,251.48,225,,
09:59:20.511,T,SYNTH4,,,,,34.07,450
09:59:21.009,T,SYNTH4,,,,,34.06,300
09:59:21.126,T,SYNTH3,,,,,87.50,15
09:59:21.206,Q,SYNTH4,34.08,900,34.09,300,,
09:59:21.327,T,SYNTH2,,,,,251.45,20
09:59:21.563,Q,SYNTH2,251.46,100,251.51,75,,
09:59:21.635,Q,SYNTH4,34.06,300,34.07,900,,
09:59:21.787,Q,SYNTH1,101.18,250,101.20,150,,
09:59:22.011,T,SYNTH2,,,,,251.51,35
09:59:22.561,Q,SYNTH1,101.17,225,101.19,200,,
09:59:23.596,T,SYNTH4,,,,,34.07,225
09:59:23.837,Q,SYNTH5,1251.83,12,1252.23,19,,
09:59:24.004,Q,SYNTH1,101.19,200,101.20,275,,
09:59:24.653,T,SYNTH1,,,,,101.19,75
09:59:24.667,T,SYNTH1,,,,,101.19,90
09:59:24.827,T,SYNTH4,,,,,34.06,275
09:59:25.442,T,SYNTH5,,,,,1252.22,14
09:59:25.565,Q,SYNTH2,251.46,200,251.50,125,,
09:59:25.838,T,SYNTH1,,,,,101.19,40
09:59:26.168,Q,SYNTH2,251.41,150,251.44,200,,
09:59:26.288,Q,SYNTH3,87.47,25,87.55,40,,
09:59:26.991,Q,SYNTH4,33.98,300,33.99,500,,
09:59:27.095,Q,SYNTH2,251.43,250,251.48,75,,
09:59:27.230,Q,SYNTH5,1251.30,5,1251.45,21,,
09:59:27.679,Q,SYNTH4,33.98,300,33.99,600,,
09:59:27.838,Q,SYNTH1,101.18,350,101.20,100,,
09:59:28.150,T,SYNTH1,,,,,101.18,80
09:59:28.150,T,SYNTH1,,,,,101.18,115
09:59:28.180,Q,SYNTH3,87.49,35,87.63,55,,
09:59:28.492,T,SYNTH3,,,,,87.49,25
09:59:29.029,Q,SYNTH1,101.20,300,101.22,325,,
09:59:29.589,Q,SYNTH5,1251.15,13,1251.41,9,,
09:59:29.886,T,SYNTH2,,,,,251.43,55
09:59:31.756,Q,SYNTH2,251.48,100,251.52,150,,
09:59:32.251,T,SYNTH4,,,,,33.98,150
09:59:32.294,Q,SYNTH3,87.52,40,87.66,10,,
09:59:32.839,T,SYNTH4,,,,,33.98,425
09:59:33.068,T,SYNTH4,,,,,33.98,275
09:59:33.078,Q,SYNTH2,251.48,100,251.52,250,,
09:59:33.135,Q,SYNTH1,101.22,100,101.24,300,,
09:59:33.346,Q,SYNTH5,1251.13,17,1251.50,18,,
09:59:33.428,Q,SYNTH1,101.22,100,101.24,200,,
09:59:33.529,Q,SYNTH5,1251.13,3,1251.38,22,,
09:59:33.542,Q,SYNTH1,101.23,300,101.24,300,,
09:59:33.553,Q,SYNTH3,87.56,55,87.62,10,,
09:59:33.742,Q,SYNTH5,1251.26,5,1251.41,3,,
09:59:34.117,Q,SYNTH4,33.93,1100,33.94,700,,
09:59:34.327,T,SYNTH1,,,,,101.24,45
09:59:34.332,Q,SYNTH4,33.93,600,33.94,700,,
09:59:35.114,Q,SYNTH2,251.50,50,251.53,250,,
09:59:35.251,Q,SYNTH4,33.88,800,33.89,1100,,
09:59:35.347,T,SYNTH2,,,,,251.53,20
09:59:36.430,Q,SYNTH3,87.56,15,87.63,30,,
09:59:36.790,Q,SYNTH1,101.21,325,101.22,150,,
09:59:37.117,Q,SYNTH4,33.88,1200,33.89,800,,
09:59:37.826,Q,SYNTH4,33.86,700,33.87,1000,,
09:59:37.884,Q,SYNTH2,251.58,150,251.63,225,,
09:59:38.284,Q,SYNTH4,33.86,800,33.87,1000,,
09:59:39.190,Q,SYNTH4,33.86,1000,33.87,800,,
09:59:39.400,T,SYNTH1,,,,,101.21,140
09:59:39.741,Q,SYNTH4,33.85,900,33.86,400,,
09:59:40.194,Q,SYNTH1,101.20,275,101.21,225,,
09:59:40.546,Q,SYNTH5,1250.97,15,1251.36,29,,
09:59:42.500,Q,SYNTH1,101.19,400,101.21,300,,
09:59:42.676,Q,SYNTH1,101.19,125,101.21,100,,
09:59:42.922,Q,SYNTH2,251.58,250,251.61,125,,
09:59:43.321,T,SYNTH1,,,,,101.19,50
09:59:44.012,Q,SYNTH2,251.61,250,251.64,200,,
09:59:44.040,Q,SYNTH1,101.19,375,101.20,300,,
09:59:44.057,Q,SYNTH4,33.85,800,33.86,400,,
09:59:44.085,Q,SYNTH4,33.85,800,33.86,900,,
09:59:45.019,T,SYNTH3,,,,,87.56,10
09:59:45.393,Q,SYNTH5,1251.04,18,1251.43,22,,
09:59:45.493,Q,SYNTH2,251.63,100,251.67,100,,
09:59:46.445,T,SYNTH1,,,,,101.20,40
09:59:47.002,Q,SYNTH4,33.85,1000,33.86,400,,
09:59:47.220,Q,SYNTH4,33.83,700,33.84,1000,,
09:59:47.291,Q,SYNTH4,33.80,300,33.81,500,,
09:59:47.568,Q,SYNTH3,87.59,40,87.65,35,,
09:59:47.630,Q,SYNTH4,33.81,900,33.82,1000,,
09:59:47.771,Q,SYNTH2,251.64,175,251.68,225,,
09:59:49.122,T,SYNTH1,,,,,101.19,65
09:59:49.327,Q,SYNTH4,33.80,800,33.81,900,,
09:59:49.693,T,SYNTH2,,,,,251.66,30
09:59:49.921,Q,SYNTH4,33.78,700,33.79,1000,,
09:59:50.215,Q,SYNTH2,251.70,250,251.73,175,,
09:59:50.471,Q,SYNTH2,251.66,250,251.70,150,,
09:59:50.529,T,SYNTH4,,,,,33.78,375
09:59:50.932,Q,SYNTH4,33.81,700,33.82,1000,,
09:59:51.283,Q,SYNTH3,87.63,50,87.70,60,,
09:59:51.855,T,SYNTH4,,,,,33.81,350
09:59:54.042,Q,SYNTH4,33.82,500,33.83,800,,
09:59:55.144,T,SYNTH4,,,,,33.83,150
09:59:55.337,T,SYNTH2,,,,,251.66,75
09:59:55.349,T,SYNTH1,,,,,101.20,110
09:59:55.470,Q,SYNTH4,33.77,300,33.78,300,,
09:59:55.851,Q,SYNTH1,101.18,300,101.20,300,,
09:59:55.925,Q,SYNTH4,33.79,1200,33.80,400,,
09:59:56.005,Q,SYNTH4,33.81,1100,33.82,300,,
09:59:56.442,Q,SYNTH5,1251.02,28,1251.25,25,,
09:59:56.820,T,SYNTH1,,,,,101.19,100
09:59:57.644,Q,SYNTH1,101.19,100,101.20,250,,
09:59:58.333,Q,SYNTH5,1250.72,17,1251.10,6,,
09:59:59.076,Q,SYNTH2,251.62,175,251.66,100,,
09:59:59.281,Q,SYNTH3,87.65,40,87.79,5,,
09:59:59.474,Q,SYNTH2,251.61,75,251.64,125,,
09:59:59.484,Q,SYNTH4,33.80,400,33.81,1200,,
09:59:59.981,Q,SYNTH5,1250.66,9,1250.93,21,,
10:00:00.589,Q,SYNTH5,1250.60,8,1250.75,6,,
10:00:00.800,Q,SYNTH4,33.78,800,33.79,700,,
10:00:01.177,Q,SYNTH2,251.58,225,251.61,250,,
10:00:01.359,Q,SYNTH2,251.59,200,251.63,250,,
10:00:02.088,Q,SYNTH1,101.18,200,101.19,375,,
10:00:02.559,T,SYNTH1,,,,,101.19,30
10:00:03.018,Q,SYNTH1,101.19,125,101.20,125,,
10:00:03.049,Q,SYNTH2,251.62,175,251.64,250,,
10:00:03.049,Q,SYNTH2,251.60,150,251.63,250,,
10:00:03.296,T,SYNTH1,,,,,101.20,30
10:00:03.851,Q,SYNTH1,101.18,100,101.20,300,,
10:00:05.424,T,SYNTH2,,,,,251.60,20
10:00:05.711,Q,SYNTH1,101.17,125,101.19,275,,
10:00:05.844,Q,SYNTH4,33.78,200,33.79,900,,
10:00:05.992,T,SYNTH5,,,,,1250.60,2
10:00:06.064,Q,SYNTH1,101.17,300,101.19,150,,
10:00:06.234,T,SYNTH1,,,,,101.17,70
10:00:06.296,T,SYNTH2,,,,,251.62,30
10:00:06.881,T,SYNTH2,,,,,251.63,45
10:00:06.904,Q,SYNTH4,33.76,500,33.77,900,,
10:00:07.031,Q,SYNTH5,1250.54,24,1250.77,6,,
10:00:07.261,Q,SYNTH5,1250.71,17,1250.90,18,,
10:00:07.359,Q,SYNTH2,251.52,50,251.55,75,,
10:00:08.255,Q,SYNTH5,1250.95,5,1251.08,20,,
10:00:08.290,T,SYNTH4,,,,,33.77,275
10:00:08.521,Q,SYNTH4,33.76,500,33.77,200,,
10:00:08.723,Q,SYNTH1,101.20,250,101.22,325,,
10:00:08.886,T,SYNTH1,,,,,101.20,100
10:00:10.747,T,SYNTH5,,,,,1251.08,6
10:00:10.881,Q,SYNTH1,101.20,275,101.22,350,,
10:00:11.053,Q,SYNTH4,33.77,300,33.78,800,,
10:00:11.091,T,SYNTH5,,,,,1251.08,11
10:00:11.308,T,SYNTH1,,,,,101.20,75
10:00:11.687,T,SYNTH5,,,,,1251.08,13
10:00:11.956,Q,SYNTH1,101.20,275,101.22,200,,
10:00:12.036,T,SYNTH5,,,,,1251.08,7
10:00:13.230,Q,SYNTH2,251.52,50,251.55,50,,
10:00:13.361,T,SYNTH4,,,,,33.77,425
10:00:13.657,Q,SYNTH4,33.81,500,33.82,1100,,
10:00:14.265,Q,SYNTH4,33.81,200,33.82,300,,
10:00:16.288,Q,SYNTH2,251.50,200,251.54,125,,
10:00:16.678,Q,SYNTH1,101.20,150,101.22,275,,
10:00:16.722,Q,SYNTH5,1250.80,23,1250.93,3,,
10:00:16.933,T,SYNTH4,,,,,33.81,150
10:00:16.990,Q,SYNTH4,33.84,300,33.85,300,,
10:00:17.635,Q,SYNTH3,87.70,35,87.80,45,,
10:00:17.826,Q,SYNTH1,101.21,200,101.23,175,,
